,name,count,func
26928,lollms,1,build.lib.lollms.apps.train.Trainer.start_training
26929,lollms,1,build.lib.lollms.apps.settings.Settings.__init__
26930,lollms,1,build.lib.lollms.apps.server.LoLLMsServer.__init__
26931,lollms,1,build.lib.lollms.apps.server.LoLLMsServer.build_binding
26932,lollms,1,build.lib.lollms.apps.server.LoLLMsServer.initialize_routes
26933,lollms,1,build.lib.lollms.apps.server.LoLLMsServer.run
26934,lollms,1,build.lib.lollms.apps.elf.Gandalf.safe_generate
26935,lollms,1,build.lib.lollms.apps.elf.Gandalf.split_fibers
26936,lollms,1,build.lib.lollms.apps.elf.Gandalf.refactor_into_fiber_bundles
26937,lollms,1,build.lib.lollms.apps.console.Conversation.__init__
26938,lollms,1,build.lib.lollms.apps.console.Conversation.start_conversation
26939,lollms,1,build.lib.lollms.apps.console.Conversation.remove_text_from_string
26940,lollms,1,build.lib.lollms.apps.console.Conversation.reset_context
26941,lollms,1,build.lib.lollms.apps.console.Conversation.log
26942,lollms,1,build.lib.lollms.apps.console.Conversation.stop_log
26943,lollms,1,build.lib.lollms.apps.console.Conversation.start_log
26944,lollms,1,build.lib.lollms.app.LollmsApplication.mount_personality
26945,lollms,1,build.lib.lollms.app.LollmsApplication.unmount_personality
26946,lollms,1,build.lib.lollms.app.LollmsApplication.mount_extension
26947,lollms,1,build.lib.lollms.app.LollmsApplication.unmount_extension
26948,lollms,1,build.lib.lollms.app.LollmsApplication.load_binding
26949,lollms,1,build.lib.lollms.app.LollmsApplication.mount_personalities
26950,lollms,1,build.lib.lollms.app.LollmsApplication.load_model
26951,lollms,1,build.lib.lollms.app.LollmsApplication.mount_extensions
26952,dtakahas,1,bytes.split
26953,dtakahas,1,subprocess.CalledProcessError.__init__
26954,dtakahas,1,datetime.datetime.__lt__
26955,dtakahas,1,datetime.date.fromisoformat
26956,dtakahas,1,pathlib.Path.absolute
26957,dtakahas,1,pathlib.PurePath.parts
26958,dtakahas,1,tuple.index
26959,dtakahas,1,list.count
26960,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.register_result
26961,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.get_failed
26962,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.get_missing
26963,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.__init__
26964,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.sorted_items
26965,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.print_processed_dependencies
26966,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.print_name_map
26967,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.TestResult.register_result
26968,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.dependencies
26969,dtakahas,1,benchmark.agbenchmark.utils.dependencies.main.TestResult.success
26970,dtakahas,1,int.__mod__
26971,dtakahas,1,float.__radd__
26972,dtakahas,1,float.__rtruediv__
26973,dtakahas,1,dict.copy
26974,dtakahas,1,matplotlib.axes._base._AxesBase.add_patch
26975,dtakahas,1,matplotlib.axes._axes.Axes.annotate
26976,dtakahas,1,matplotlib.patches.FancyArrowPatch.__init__
26977,dtakahas,1,numpy.ndarray.__rmul__
26978,dtakahas,1,numpy.ndarray.__add__
26979,dtakahas,1,enum.Enum.__new__
26980,dtakahas,1,benchmark.agbenchmark.utils.challenge.Challenge.task
26981,dtakahas,1,benchmark.agbenchmark.utils.challenge.Challenge.scoring
26982,dtakahas,1,benchmark.agbenchmark.utils.challenge.Challenge.llm_eval
26983,dtakahas,1,benchmark.agbenchmark.utils.challenge.Challenge.get_artifacts_out
26984,dtakahas,1,numpy.ndarray.size
26985,dtakahas,1,matplotlib.colors.Normalize.__init__
26986,dtakahas,1,matplotlib.patches.Patch.__init__
26987,dtakahas,1,benchmark.agbenchmark.reports.ReportManager.ReportManager.__init__
26988,dtakahas,1,benchmark.agbenchmark.reports.ReportManager.ReportManager.get_total_costs
26989,dtakahas,1,benchmark.agbenchmark.reports.ReportManager.ReportManager.load
26990,dtakahas,1,collections.deque.__getitem__
26991,dtakahas,1,set.intersection
26992,dtakahas,1,psutil.Process.children
26993,dtakahas,1,psutil.Process.kill
26994,dtakahas,1,psutil.Process.__init__
26995,dtakahas,1,subprocess.Popen.wait
26996,dtakahas,1,float.__ge__
26997,dtakahas,1,benchmark.agbenchmark.challenges.verticals.code.6_battleship.artifacts_out.battleship.Battleship.get_game_status
26998,dtakahas,1,set.issubset
26999,dtakahas,1,subprocess.Popen.communicate
27000,dtakahas,1,pprint.PrettyPrinter.pprint
27001,dtakahas,1,pprint.PrettyPrinter.__init__
27002,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.rest.RESTResponse.__init__
27003,dtakahas,1,ssl.SSLContext.load_cert_chain
27004,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.to_dict
27005,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.from_dict
27006,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.to_dict
27007,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.from_dict
27008,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.task.Task.to_dict
27009,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.task.Task.from_dict
27010,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.to_dict
27011,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.from_dict
27012,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.to_dict
27013,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.from_dict
27014,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.to_dict
27015,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.from_dict
27016,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step.Step.to_dict
27017,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.step.Step.from_dict
27018,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.to_dict
27019,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.from_dict
27020,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.to_dict
27021,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.from_dict
27022,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.to_dict
27023,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.from_dict
27024,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_host_settings
27025,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_default
27026,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__init__
27027,dtakahas,1,object.__setattr__
27028,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.logger_format
27029,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._apply_auth_params
27030,dtakahas,1,datetime.date.isoformat
27031,dtakahas,1,multiprocessing.pool.ThreadPool.__init__
27032,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__init__
27033,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file
27034,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.pool
27035,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api
27036,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.user_agent
27037,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.close
27038,dtakahas,1,datetime.datetime.date
27039,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_object
27040,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_model
27041,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_datetime
27042,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_primitive
27043,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date
27044,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.request
27045,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters
27046,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples
27047,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize
27048,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query
27049,dtakahas,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.update_params_for_auth
27050,dtakahas,1,set.difference
27051,dtakahas,1,types.MappingProxyType.items
27052,dtakahas,1,bytes.__eq__
27053,dtakahas,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.exists
27054,dtakahas,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.read
27055,dtakahas,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.delete
27056,dtakahas,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.list
27057,dtakahas,1,autogpts.forge.forge.sdk.prompting.PromptEngine.get_closest_match
27058,dtakahas,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.update
27059,dtakahas,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.query
27060,dtakahas,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.get
27061,dtakahas,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.delete
27062,dtakahas,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.add
27063,dtakahas,1,logging.Logger.exception
27064,dtakahas,1,logging.Logger.isEnabledFor
27065,dtakahas,1,logging.Logger._log
27066,dtakahas,1,autogpts.forge.forge.sdk.forge_log.ConsoleFormatter.__init__
27067,dtakahas,1,sqlite3.dbapi2.Cursor.fetchone
27068,dtakahas,1,sqlite3.dbapi2.Cursor.execute
27069,dtakahas,1,sqlite3.dbapi2.Connection.cursor
27070,dtakahas,1,sqlalchemy.orm.session.Session.close
27071,dtakahas,1,sqlalchemy.orm.session.sessionmaker.__init__
27072,dtakahas,1,autogpts.forge.forge.sdk.agent.Agent.__init__
27073,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.__init__
27074,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.list_tasks
27075,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.list_steps
27076,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.list_artifacts
27077,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.get_task
27078,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.get_artifact
27079,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.create_task
27080,dtakahas,1,autogpts.forge.forge.sdk.db.AgentDB.create_artifact
27081,dtakahas,1,bytes.__add__
27082,dtakahas,1,autogpts.forge.forge.sdk.abilities.registry.AbilityRegister.__init__
27083,dtakahas,1,types.MappingProxyType.keys
27084,dtakahas,1,inspect.Signature.parameters
27085,dtakahas,1,set.add
27086,dtakahas,1,autogpts.forge.forge.sdk.abilities.registry.AbilityRegister.register_abilities
27087,dtakahas,1,autogpts.forge.forge.db.ForgeDatabase.add_chat_message
27088,dtakahas,1,typing.NamedTuple._replace
27089,dtakahas,1,re.Pattern.sub
27090,dtakahas,1,requests.exceptions.RequestException.__init__
27091,dtakahas,1,xml.etree.ElementTree.Element.__init__
27092,dtakahas,1,xml.etree.ElementTree.ElementTree.__init__
27093,dtakahas,1,xml.etree.ElementTree.ElementTree.write
27094,dtakahas,1,autogpts.autogpt.tests.unit.test_retry_provider_openai.error_factory.RaisesError.__init__
27095,dtakahas,1,git.exc.GitCommandError.__init__
27096,dtakahas,1,io.TextIOWrapper.closed
27097,dtakahas,1,hashlib._Hash.update
27098,dtakahas,1,os._Environ.__getitem__
27099,dtakahas,1,list.remove
27100,dtakahas,1,PIL.Image.Image.tobytes
27101,dtakahas,1,functools.partial.__new__
27102,dtakahas,1,PIL.Image.Image.size
27103,dtakahas,1,tempfile.TemporaryDirectory.__init__
27104,dtakahas,1,importlib.abc.Loader.exec_module
27105,dtakahas,1,dict.__or__
27106,dtakahas,1,zipfile.ZipFile.extract
27107,dtakahas,1,poetry.core.packages.dependency.Dependency.name
27108,dtakahas,1,poetry.core.version.pep440.version.PEP440Version.parse
27109,dtakahas,1,poetry.core.packages.package.Package.dependency_group
27110,dtakahas,1,poetry.core.packages.dependency.Dependency.__str__
27111,dtakahas,1,poetry.core.constraints.version.version_constraint.VersionConstraint.allows
27112,dtakahas,1,poetry.core.poetry.Poetry.package
27113,dtakahas,1,poetry.core.packages.dependency.Dependency.constraint
27114,dtakahas,1,poetry.factory.Factory.create_poetry
27115,dtakahas,1,argparse._ActionsContainer.add_mutually_exclusive_group
27116,dtakahas,1,autogpts.autogpt.autogpt.workspace.workspace.Workspace.make_workspace
27117,dtakahas,1,autogpts.autogpt.autogpt.workspace.workspace.Workspace.root
27118,dtakahas,1,autogpts.autogpt.autogpt.workspace.workspace.Workspace.restrict_to_workspace
27119,dtakahas,1,threading.Semaphore.release
27120,dtakahas,1,threading.Semaphore.acquire
27121,dtakahas,1,autogpts.autogpt.autogpt.speech.base.VoiceBase.__init__
27122,dtakahas,1,autogpts.autogpt.autogpt.speech.say.TextToSpeechProvider._get_voice_engine
27123,dtakahas,1,list.copy
27124,dtakahas,1,autogpts.autogpt.autogpt.speech.eleven_labs.ElevenLabsSpeech._use_custom_voice
27125,dtakahas,1,threading.Lock.__enter__
27126,dtakahas,1,autogpts.autogpt.autogpt.speech.base.VoiceBase._speech
27127,dtakahas,1,autogpts.autogpt.autogpt.speech.base.VoiceBase._setup
27128,dtakahas,1,type.__call__
27129,dtakahas,1,float.__rsub__
27130,dtakahas,1,zipimport.zipimporter.__init__
27131,dtakahas,1,zipimport.zipimporter.load_module
27132,dtakahas,1,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file
27133,dtakahas,1,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.create_empty_plugins_config
27134,dtakahas,1,autogpts.autogpt.autogpt.models.context_item.FileContextItem.file_path
27135,dtakahas,1,autogpts.autogpt.autogpt.models.context_item.ContextItem.description
27136,dtakahas,1,autogpts.autogpt.autogpt.models.context_item.ContextItem.content
27137,dtakahas,1,autogpts.autogpt.autogpt.models.context_item.ContextItem.source
27138,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.unregister
27139,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.import_command_module
27140,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.__init__
27141,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry._reload_module
27142,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry._import_module
27143,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.CommandCategory.__init__
27144,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register
27145,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category
27146,dtakahas,1,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.get_command
27147,dtakahas,1,autogpts.autogpt.autogpt.models.action_history.ActionErrorResult.__str__
27148,dtakahas,1,autogpts.autogpt.autogpt.models.action_history.ActionInterruptedByHuman.__str__
27149,dtakahas,1,autogpts.autogpt.autogpt.models.action_history.ActionSuccessResult.__str__
27150,dtakahas,1,autogpts.autogpt.autogpt.models.action_history.EpisodicActionHistory.__getitem__
27151,dtakahas,1,typing.MutableSet.remove
27152,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.dump
27153,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.load_index
27154,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.relevance_for
27155,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.score
27156,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.score_memories_for_relevance
27157,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.__str__
27158,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant
27159,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.calculate_scores
27160,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.of
27161,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.__init__
27162,dtakahas,1,autogpts.autogpt.autogpt.memory.vector.providers.no_memory.NoMemory.__init__
27163,dtakahas,1,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.create_nested_directory
27164,dtakahas,1,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.get_agent_short_name
27165,dtakahas,1,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.create_outer_directory
27166,dtakahas,1,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.create_inner_directory
27167,dtakahas,1,str.zfill
27168,dtakahas,1,logging.Handler.flush
27169,dtakahas,1,logging.Handler.handleError
27170,dtakahas,1,logging.Handler.format
27171,dtakahas,1,autogpts.autogpt.autogpt.logs.handlers.TTSHandler.format
27172,dtakahas,1,logging.Handler.__init__
27173,dtakahas,1,logging.LogRecord.getMessage
27174,dtakahas,1,autogpts.autogpt.autogpt.logs.handlers.JsonFileHandler.format
27175,dtakahas,1,autogpts.autogpt.autogpt.logs.handlers.TTSHandler.__init__
27176,dtakahas,1,autogpts.autogpt.autogpt.logs.formatters.AutoGptFormatter.__init__
